date,price,company,sector
2017-01-31,64.65,MSFT,technology
2017-01-30,65.13,MSFT,technology
2017-01-27,65.78,MSFT,technology
2017-01-26,64.27,MSFT,technology
2017-01-25,63.68,MSFT,technology
2017-01-24,63.52,MSFT,technology
2017-01-23,62.96,MSFT,technology
2017-01-20,62.74,MSFT,technology
2017-01-19,62.3,MSFT,technology
2017-01-18,62.5,MSFT,technology
2017-01-17,62.53,MSFT,technology
2017-01-13,62.7,MSFT,technology
2017-12-01,62.61,MSFT,technology
2017-11-01,63.19,MSFT,technology
2017-10-01,62.62,MSFT,technology
2017-09-01,62.64,MSFT,technology
2017-06-01,62.84,MSFT,technology
2017-05-01,62.3,MSFT,technology
2017-04-01,62.3,MSFT,technology
2017-03-01,62.58,MSFT,technology
2016-12-30,62.14,MSFT,technology
2016-12-29,62.9,MSFT,technology
2016-12-28,62.99,MSFT,technology
2016-12-27,63.28,MSFT,technology
2016-12-23,63.24,MSFT,technology
2016-12-22,63.55,MSFT,technology
2016-12-21,63.54,MSFT,technology
2016-12-20,63.54,MSFT,technology
2016-12-19,63.62,MSFT,technology
2016-12-16,62.3,MSFT,technology
2016-12-15,62.58,MSFT,technology
2016-12-14,62.68,MSFT,technology
2016-12-13,62.98,MSFT,technology
2016-12-12,62.17,MSFT,technology
2016-09-12,61.97,MSFT,technology
2016-08-12,61.01,MSFT,technology
2016-07-12,61.37,MSFT,technology
2016-06-12,59.95,MSFT,technology
2016-05-12,60.22,MSFT,technology
2016-02-12,59.25,MSFT,technology
2016-01-12,59.2,MSFT,technology
2016-11-30,60.26,MSFT,technology
2016-11-29,61.09,MSFT,technology
2016-11-28,60.61,MSFT,technology
2016-11-25,60.53,MSFT,technology
2016-11-23,60.4,MSFT,technology
2016-11-22,61.12,MSFT,technology
2016-11-21,60.86,MSFT,technology
2016-11-18,60.35,MSFT,technology
2016-11-17,60.64,MSFT,technology
2016-11-16,59.65,MSFT,technology
2016-11-15,58.87,MSFT,technology
2016-11-14,58.12,MSFT,technology
2016-11-11,59.02,MSFT,technology
2016-10-11,58.7,MSFT,technology
2016-09-11,60.17,MSFT,technology
2016-08-11,60.47,MSFT,technology
2016-07-11,60.42,MSFT,technology
2016-04-11,58.71,MSFT,technology
2016-03-11,59.21,MSFT,technology
2016-02-11,59.43,MSFT,technology
2016-01-11,59.8,MSFT,technology
2016-10-31,59.92,MSFT,technology
2016-10-28,59.87,MSFT,technology
2016-10-27,60.1,MSFT,technology
2016-10-26,60.63,MSFT,technology
2016-10-25,60.99,MSFT,technology
2016-10-24,61.0,MSFT,technology
2016-10-21,59.66,MSFT,technology
2016-10-20,57.25,MSFT,technology
2016-10-19,57.53,MSFT,technology
2016-10-18,57.66,MSFT,technology
2016-10-17,57.22,MSFT,technology
2016-10-14,57.42,MSFT,technology
2016-10-13,56.92,MSFT,technology
2016-12-10,57.11,MSFT,technology
2016-11-10,57.19,MSFT,technology
2016-10-10,58.04,MSFT,technology
2016-07-10,57.8,MSFT,technology
2016-06-10,57.74,MSFT,technology
2016-05-10,57.64,MSFT,technology
2016-04-10,57.24,MSFT,technology
2016-03-10,57.42,MSFT,technology
2016-09-30,57.6,MSFT,technology
2016-09-29,57.4,MSFT,technology
2016-09-28,58.03,MSFT,technology
2016-09-27,57.95,MSFT,technology
2016-09-26,56.9,MSFT,technology
2016-09-23,57.43,MSFT,technology
2016-09-22,57.82,MSFT,technology
2016-09-21,57.76,MSFT,technology
2016-09-20,56.81,MSFT,technology
2016-09-19,56.93,MSFT,technology
2016-09-16,57.25,MSFT,technology
2016-09-15,57.19,MSFT,technology
2016-09-14,56.26,MSFT,technology
2016-09-13,56.53,MSFT,technology
2016-12-09,57.05,MSFT,technology
2016-09-09,56.21,MSFT,technology
2016-08-09,57.43,MSFT,technology
2016-07-09,57.66,MSFT,technology
2016-06-09,57.61,MSFT,technology
2016-02-09,57.67,MSFT,technology
2016-01-09,57.59,MSFT,technology
2016-08-31,57.46,MSFT,technology
2016-08-30,57.89,MSFT,technology
2016-08-29,58.1,MSFT,technology
2016-08-26,58.03,MSFT,technology
2016-08-25,58.17,MSFT,technology
2016-08-24,57.95,MSFT,technology
2016-08-23,57.89,MSFT,technology
2016-08-22,57.67,MSFT,technology
2016-08-19,57.62,MSFT,technology
2016-08-18,57.6,MSFT,technology
2016-08-17,57.56,MSFT,technology
2016-08-16,57.44,MSFT,technology
2016-08-15,58.12,MSFT,technology
2016-12-08,57.94,MSFT,technology
2016-11-08,58.3,MSFT,technology
2016-10-08,58.02,MSFT,technology
2016-09-08,58.2,MSFT,technology
2016-08-08,58.06,MSFT,technology
2016-05-08,57.96,MSFT,technology
2016-04-08,57.39,MSFT,technology
2016-03-08,56.97,MSFT,technology
2016-02-08,56.58,MSFT,technology
2016-01-08,56.58,MSFT,technology
2016-07-29,56.68,MSFT,technology
2016-07-28,56.21,MSFT,technology
2016-07-27,56.19,MSFT,technology
2016-07-26,56.76,MSFT,technology
2016-07-25,56.73,MSFT,technology
2016-07-22,56.57,MSFT,technology
2016-07-21,55.8,MSFT,technology
2016-07-20,55.91,MSFT,technology
2016-07-19,53.09,MSFT,technology
2016-07-18,53.96,MSFT,technology
2016-07-15,53.7,MSFT,technology
2016-07-14,53.74,MSFT,technology
2016-07-13,53.51,MSFT,technology
2016-12-07,53.21,MSFT,technology
2016-11-07,52.59,MSFT,technology
2016-08-07,52.3,MSFT,technology
2016-07-07,51.38,MSFT,technology
2016-06-07,51.38,MSFT,technology
2016-05-07,51.17,MSFT,technology
2016-01-07,51.16,MSFT,technology
2016-06-30,51.17,MSFT,technology
2016-06-29,50.54,MSFT,technology
2016-06-28,49.44,MSFT,technology
2016-06-27,48.43,MSFT,technology
2016-06-24,49.83,MSFT,technology
2016-06-23,51.91,MSFT,technology
2016-06-22,50.99,MSFT,technology
2016-06-21,51.19,MSFT,technology
2016-06-20,50.07,MSFT,technology
2016-06-17,50.13,MSFT,technology
2016-06-16,50.39,MSFT,technology
2016-06-15,49.69,MSFT,technology
2016-06-14,49.83,MSFT,technology
2016-06-13,50.14,MSFT,technology
2016-10-06,51.48,MSFT,technology
2016-09-06,51.62,MSFT,technology
2016-08-06,52.04,MSFT,technology
2016-07-06,52.1,MSFT,technology
2016-06-06,52.13,MSFT,technology
2016-03-06,51.79,MSFT,technology
2016-02-06,52.48,MSFT,technology
2016-01-06,52.85,MSFT,technology
2016-05-31,53.0,MSFT,technology
2016-05-27,52.32,MSFT,technology
2016-05-26,51.89,MSFT,technology
2016-05-25,52.12,MSFT,technology
2016-05-24,51.59,MSFT,technology
2016-05-23,50.03,MSFT,technology
2016-05-20,50.62,MSFT,technology
2016-05-19,50.32,MSFT,technology
2016-05-18,50.81,MSFT,technology
2016-05-17,50.51,MSFT,technology
2016-05-16,51.83,MSFT,technology
2016-05-13,51.08,MSFT,technology
2016-12-05,51.51,MSFT,technology
2016-11-05,51.05,MSFT,technology
2016-10-05,51.02,MSFT,technology
2016-09-05,50.07,MSFT,technology
2016-06-05,50.39,MSFT,technology
2016-05-05,49.94,MSFT,technology
2016-04-05,49.87,MSFT,technology
2016-03-05,49.78,MSFT,technology
2016-02-05,50.61,MSFT,technology
2016-04-29,49.87,MSFT,technology
2016-04-28,49.9,MSFT,technology
2016-04-27,50.94,MSFT,technology
2016-04-26,51.44,MSFT,technology
2016-04-25,52.11,MSFT,technology
2016-04-22,51.78,MSFT,technology
2016-04-21,55.78,MSFT,technology
2016-04-20,55.59,MSFT,technology
2016-04-19,56.39,MSFT,technology
2016-04-18,56.46,MSFT,technology
2016-04-15,55.65,MSFT,technology
2016-04-14,55.36,MSFT,technology
2016-04-13,55.35,MSFT,technology
2016-12-04,54.65,MSFT,technology
2016-11-04,54.31,MSFT,technology
2016-08-04,54.42,MSFT,technology
2016-07-04,54.46,MSFT,technology
2016-06-04,55.12,MSFT,technology
2016-05-04,54.56,MSFT,technology
2016-04-04,55.43,MSFT,technology
2016-01-04,55.57,MSFT,technology
2016-03-31,55.23,MSFT,technology
2016-03-30,55.05,MSFT,technology
2016-03-29,54.71,MSFT,technology
2016-03-28,53.54,MSFT,technology
2016-03-24,54.21,MSFT,technology
2016-03-23,53.97,MSFT,technology
2016-03-22,54.07,MSFT,technology
2016-03-21,53.86,MSFT,technology
2016-03-18,53.49,MSFT,technology
2016-03-17,54.66,MSFT,technology
2016-03-16,54.35,MSFT,technology
2016-03-15,53.59,MSFT,technology
2016-03-14,53.17,MSFT,technology
2016-11-03,53.07,MSFT,technology
2016-10-03,52.05,MSFT,technology
2016-09-03,52.84,MSFT,technology
2016-08-03,51.65,MSFT,technology
2016-07-03,51.03,MSFT,technology
2016-04-03,52.03,MSFT,technology
2016-03-03,52.35,MSFT,technology
2016-02-03,52.95,MSFT,technology
2016-01-03,52.58,MSFT,technology
2016-02-29,50.88,MSFT,technology
2016-02-27,51.33,MSFT,technology
2016-02-26,51.3,MSFT,technology
2016-02-25,52.1,MSFT,technology
2016-02-24,51.36,MSFT,technology
2016-02-23,51.18,MSFT,technology
2016-02-22,52.65,MSFT,technology
2016-02-19,51.82,MSFT,technology
2016-02-18,52.19,MSFT,technology
2016-02-17,52.42,MSFT,technology
2016-02-16,51.09,MSFT,technology
2016-12-02,50.5,MSFT,technology
2016-11-02,49.69,MSFT,technology
2016-10-02,49.71,MSFT,technology
2016-09-02,49.28,MSFT,technology
2016-08-02,49.41,MSFT,technology
2016-05-02,50.16,MSFT,technology
2016-04-02,52.0,MSFT,technology
2016-03-02,52.16,MSFT,technology
2016-02-02,53.0,MSFT,technology
2016-01-02,54.71,MSFT,technology
2016-01-29,55.09,MSFT,technology
2016-01-28,52.05,MSFT,technology
2016-01-27,51.22,MSFT,technology
2016-01-26,52.17,MSFT,technology
2016-01-25,51.79,MSFT,technology
2016-01-22,52.29,MSFT,technology
2016-01-21,50.48,MSFT,technology
2016-01-20,50.79,MSFT,technology
2016-01-19,50.56,MSFT,technology
2016-01-15,50.99,MSFT,technology
2016-01-14,53.11,MSFT,technology
2016-01-13,51.64,MSFT,technology
2016-12-01,52.78,MSFT,technology
2016-11-01,52.3,MSFT,technology
2016-08-01,52.33,MSFT,technology
2016-07-01,52.17,MSFT,technology
2016-06-01,54.05,MSFT,technology
2016-05-01,55.05,MSFT,technology
2016-04-01,54.8,MSFT,technology
2015-12-31,55.48,MSFT,technology
2015-12-30,56.31,MSFT,technology
2015-12-29,56.55,MSFT,technology
2015-12-28,55.95,MSFT,technology
2015-12-24,55.67,MSFT,technology
2015-12-23,55.82,MSFT,technology
2015-12-22,55.35,MSFT,technology
2015-12-21,54.83,MSFT,technology
2015-12-18,54.13,MSFT,technology
2015-12-17,55.7,MSFT,technology
2015-12-16,56.13,MSFT,technology
2015-12-15,55.2,MSFT,technology
2015-12-14,55.14,MSFT,technology
2015-11-12,54.06,MSFT,technology
2015-10-12,55.27,MSFT,technology
2015-09-12,54.98,MSFT,technology
2015-08-12,55.79,MSFT,technology
2015-07-12,55.81,MSFT,technology
2015-04-12,55.91,MSFT,technology
2015-03-12,54.2,MSFT,technology
2015-02-12,55.21,MSFT,technology
2015-01-12,55.22,MSFT,technology
2015-11-30,54.35,MSFT,technology
2015-11-27,53.93,MSFT,technology
2015-11-25,53.69,MSFT,technology
2015-11-24,54.25,MSFT,technology
2015-11-23,54.19,MSFT,technology
2015-11-20,54.19,MSFT,technology
2015-11-19,53.94,MSFT,technology
2015-11-18,53.85,MSFT,technology
2015-11-17,52.97,MSFT,technology
2015-11-16,53.77,MSFT,technology
2015-11-13,52.84,MSFT,technology
2015-12-11,53.32,MSFT,technology
2015-11-11,53.65,MSFT,technology
2015-10-11,53.51,MSFT,technology
2015-09-11,54.16,MSFT,technology
2015-06-11,54.92,MSFT,technology
2015-05-11,54.38,MSFT,technology
2015-04-11,54.4,MSFT,technology
2015-03-11,54.15,MSFT,technology
2015-02-11,53.24,MSFT,technology
2015-10-30,52.64,MSFT,technology
2015-10-29,53.36,MSFT,technology
2015-10-28,53.98,MSFT,technology
2015-10-27,53.69,MSFT,technology
2015-10-26,54.25,MSFT,technology
2015-10-23,52.87,MSFT,technology
2015-10-22,48.03,MSFT,technology
2015-10-21,47.2,MSFT,technology
2015-10-20,47.77,MSFT,technology
2015-10-19,47.62,MSFT,technology
2015-10-16,47.51,MSFT,technology
2015-10-15,47.01,MSFT,technology
2015-10-14,46.68,MSFT,technology
2015-10-13,46.89,MSFT,technology
2015-12-10,47.0,MSFT,technology
2015-09-10,47.11,MSFT,technology
2015-08-10,47.45,MSFT,technology
2015-07-10,46.8,MSFT,technology
2015-06-10,46.75,MSFT,technology
2015-05-10,46.63,MSFT,technology
2015-02-10,45.57,MSFT,technology
2015-01-10,44.61,MSFT,technology
2015-09-30,44.26,MSFT,technology
2015-09-29,43.44,MSFT,technology
2015-09-28,43.29,MSFT,technology
2015-09-25,43.94,MSFT,technology
2015-09-24,43.91,MSFT,technology
2015-09-23,43.87,MSFT,technology
2015-09-22,43.9,MSFT,technology
2015-09-21,44.11,MSFT,technology
2015-09-18,43.48,MSFT,technology
2015-09-17,44.25,MSFT,technology
2015-09-16,44.3,MSFT,technology
2015-09-15,43.98,MSFT,technology
2015-09-14,43.04,MSFT,technology
2015-11-09,43.48,MSFT,technology
2015-10-09,43.29,MSFT,technology
2015-09-09,43.07,MSFT,technology
2015-08-09,43.89,MSFT,technology
2015-04-09,42.61,MSFT,technology
2015-03-09,43.5,MSFT,technology
2015-02-09,43.36,MSFT,technology
2015-01-09,41.82,MSFT,technology
2015-08-31,43.52,MSFT,technology
2015-08-28,43.93,MSFT,technology
2015-08-27,43.9,MSFT,technology
2015-08-26,42.71,MSFT,technology
2015-08-25,40.47,MSFT,technology
2015-08-24,41.68,MSFT,technology
2015-08-21,43.07,MSFT,technology
2015-08-20,45.66,MSFT,technology
2015-08-19,46.61,MSFT,technology
2015-08-18,47.27,MSFT,technology
2015-08-17,47.32,MSFT,technology
2015-08-14,47.0,MSFT,technology
2015-08-13,46.73,MSFT,technology
2015-12-08,46.74,MSFT,technology
2015-11-08,46.41,MSFT,technology
2015-10-08,47.33,MSFT,technology
2015-07-08,46.74,MSFT,technology
2015-06-08,46.62,MSFT,technology
2015-05-08,47.58,MSFT,technology
2015-04-08,47.54,MSFT,technology
2015-03-08,46.81,MSFT,technology
2015-07-31,46.7,MSFT,technology
2015-07-30,46.88,MSFT,technology
2015-07-29,46.29,MSFT,technology
2015-07-28,45.34,MSFT,technology
2015-07-27,45.35,MSFT,technology
2015-07-24,45.94,MSFT,technology
2015-07-23,46.11,MSFT,technology
2015-07-22,45.54,MSFT,technology
2015-07-21,47.28,MSFT,technology
2015-07-20,46.92,MSFT,technology
2015-07-17,46.62,MSFT,technology
2015-07-16,46.66,MSFT,technology
2015-07-15,45.76,MSFT,technology
2015-07-14,45.62,MSFT,technology
2015-07-13,45.54,MSFT,technology
2015-10-07,44.61,MSFT,technology
2015-09-07,44.52,MSFT,technology
2015-08-07,44.24,MSFT,technology
2015-07-07,44.3,MSFT,technology
2015-06-07,44.39,MSFT,technology
2015-02-07,44.4,MSFT,technology
2015-01-07,44.45,MSFT,technology
2015-06-30,44.15,MSFT,technology
2015-06-29,44.37,MSFT,technology
2015-06-26,45.26,MSFT,technology
2015-06-25,45.65,MSFT,technology
2015-06-24,45.63,MSFT,technology
2015-06-23,45.91,MSFT,technology
2015-06-22,46.23,MSFT,technology
2015-06-19,46.1,MSFT,technology
2015-06-18,46.72,MSFT,technology
2015-06-17,45.97,MSFT,technology
2015-06-16,45.83,MSFT,technology
2015-06-15,45.48,MSFT,technology
2015-12-06,45.97,MSFT,technology
2015-11-06,46.44,MSFT,technology
2015-10-06,46.61,MSFT,technology
2015-09-06,45.65,MSFT,technology
2015-08-06,45.73,MSFT,technology
2015-05-06,46.14,MSFT,technology
2015-04-06,46.36,MSFT,technology
2015-03-06,46.85,MSFT,technology
2015-02-06,46.92,MSFT,technology
2015-01-06,47.23,MSFT,technology
2015-05-29,46.86,MSFT,technology
2015-05-28,47.45,MSFT,technology
2015-05-27,47.61,MSFT,technology
2015-05-26,46.59,MSFT,technology
2015-05-22,46.9,MSFT,technology
2015-05-21,47.42,MSFT,technology
2015-05-20,47.58,MSFT,technology
2015-05-19,47.58,MSFT,technology
2015-05-18,48.01,MSFT,technology
2015-05-15,48.3,MSFT,technology
2015-05-14,48.72,MSFT,technology
2015-05-13,47.62,MSFT,technology
2015-12-05,47.35,MSFT,technology
2015-11-05,47.37,MSFT,technology
2015-08-05,47.75,MSFT,technology
2015-07-05,46.7,MSFT,technology
2015-06-05,46.28,MSFT,technology
2015-05-05,47.6,MSFT,technology
2015-04-05,48.24,MSFT,technology
2015-01-05,48.66,MSFT,technology
2015-04-30,48.64,MSFT,technology
2015-04-29,49.06,MSFT,technology
2015-04-28,49.16,MSFT,technology
2015-04-27,48.03,MSFT,technology
2015-04-24,47.87,MSFT,technology
2015-04-23,43.34,MSFT,technology
2015-04-22,42.98,MSFT,technology
2015-04-21,42.63,MSFT,technology
2015-04-20,42.91,MSFT,technology
2015-04-17,41.62,MSFT,technology
2015-04-16,42.16,MSFT,technology
2015-04-15,42.26,MSFT,technology
2015-04-14,41.65,MSFT,technology
2015-04-13,41.76,MSFT,technology
2015-10-04,41.72,MSFT,technology
2015-09-04,41.48,MSFT,technology
2015-08-04,41.42,MSFT,technology
2015-07-04,41.53,MSFT,technology
2015-06-04,41.55,MSFT,technology
2015-02-04,40.29,MSFT,technology
2015-01-04,40.72,MSFT,technology
2015-03-31,40.66,MSFT,technology
2015-03-30,40.96,MSFT,technology
2015-03-27,40.97,MSFT,technology
2015-03-26,41.21,MSFT,technology
2015-03-25,41.46,MSFT,technology
2015-03-24,42.9,MSFT,technology
2015-03-23,42.85,MSFT,technology
2015-03-20,42.88,MSFT,technology
2015-03-19,42.28,MSFT,technology
2015-03-18,42.5,MSFT,technology
2015-03-17,41.7,MSFT,technology
2015-03-16,41.56,MSFT,technology
2015-03-13,41.38,MSFT,technology
2015-12-03,41.02,MSFT,technology
2015-11-03,41.98,MSFT,technology
2015-10-03,42.03,MSFT,technology
2015-09-03,42.85,MSFT,technology
2015-06-03,42.36,MSFT,technology
2015-05-03,43.11,MSFT,technology
2015-04-03,43.05,MSFT,technology
2015-03-03,43.28,MSFT,technology
2015-02-03,43.88,MSFT,technology
2015-02-27,43.85,MSFT,technology
2015-02-26,44.05,MSFT,technology
2015-02-25,43.99,MSFT,technology
2015-02-24,44.09,MSFT,technology
2015-02-23,44.15,MSFT,technology
2015-02-20,43.85,MSFT,technology
2015-02-19,43.5,MSFT,technology
2015-02-18,43.53,MSFT,technology
2015-02-17,43.58,MSFT,technology
2015-02-13,43.87,MSFT,technology
2015-12-02,43.09,MSFT,technology
2015-11-02,42.38,MSFT,technology
2015-10-02,42.6,MSFT,technology
2015-09-02,42.36,MSFT,technology
2015-06-02,42.41,MSFT,technology
2015-05-02,42.45,MSFT,technology
2015-04-02,41.84,MSFT,technology
2015-03-02,41.6,MSFT,technology
2015-02-02,41.28,MSFT,technology
2015-01-30,40.4,MSFT,technology
2015-01-29,42.01,MSFT,technology
2015-01-28,41.19,MSFT,technology
2015-01-27,42.66,MSFT,technology
2015-01-26,47.01,MSFT,technology
2015-01-23,47.18,MSFT,technology
2015-01-22,47.13,MSFT,technology
2015-01-21,45.92,MSFT,technology
2015-01-20,46.39,MSFT,technology
2015-01-16,46.24,MSFT,technology
2015-01-15,45.48,MSFT,technology
2015-01-14,45.95,MSFT,technology
2015-01-13,46.35,MSFT,technology
2015-12-01,46.6,MSFT,technology
2015-09-01,47.19,MSFT,technology
2015-08-01,47.59,MSFT,technology
2015-07-01,46.23,MSFT,technology
2015-06-01,45.65,MSFT,technology
2015-05-01,46.33,MSFT,technology
2015-02-01,46.76,MSFT,technology
2019-12-31,73.41,AAPL,technology
2019-12-30,72.88,AAPL,technology
2019-12-27,72.45,AAPL,technology
2019-12-26,72.48,AAPL,technology
2019-12-24,71.07,AAPL,technology
2019-12-23,71.0,AAPL,technology
2019-12-20,69.86,AAPL,technology
2019-12-19,70.0,AAPL,technology
2019-12-18,69.94,AAPL,technology
2019-12-17,70.1,AAPL,technology
2019-12-16,69.97,AAPL,technology
2019-12-13,68.79,AAPL,technology
2019-12-12,67.86,AAPL,technology
2019-11-12,67.69,AAPL,technology
2019-10-12,67.12,AAPL,technology
2019-09-12,66.73,AAPL,technology
2019-06-12,67.68,AAPL,technology
2019-05-12,66.39,AAPL,technology
2019-04-12,65.44,AAPL,technology
2019-03-12,64.86,AAPL,technology
2019-02-12,66.04,AAPL,technology
2019-11-29,66.81,AAPL,technology
2019-11-27,66.96,AAPL,technology
2019-11-26,66.07,AAPL,technology
2019-11-25,66.59,AAPL,technology
2019-11-22,65.44,AAPL,technology
2019-11-21,65.5,AAPL,technology
2019-11-20,65.8,AAPL,technology
2019-11-19,66.57,AAPL,technology
2019-11-18,66.78,AAPL,technology
2019-11-15,66.44,AAPL,technology
2019-11-14,65.66,AAPL,technology
2019-11-13,66.12,AAPL,technology
2019-12-11,65.49,AAPL,technology
2019-11-11,65.55,AAPL,technology
2019-08-11,65.03,AAPL,technology
2019-07-11,64.86,AAPL,technology
2019-06-11,64.31,AAPL,technology
2019-05-11,64.28,AAPL,technology
2019-04-11,64.38,AAPL,technology
2019-01-11,63.95,AAPL,technology
2019-10-31,62.19,AAPL,technology
2019-10-30,60.81,AAPL,technology
2019-10-29,60.82,AAPL,technology
2019-10-28,62.26,AAPL,technology
2019-10-25,61.65,AAPL,technology
2019-10-24,60.9,AAPL,technology
2019-10-23,60.8,AAPL,technology
2019-10-22,59.99,AAPL,technology
2019-10-21,60.13,AAPL,technology
2019-10-18,59.1,AAPL,technology
2019-10-17,58.82,AAPL,technology
2019-10-16,58.59,AAPL,technology
2019-10-15,58.83,AAPL,technology
2019-10-14,58.97,AAPL,technology
2019-11-10,59.05,AAPL,technology
2019-10-10,57.52,AAPL,technology
2019-09-10,56.76,AAPL,technology
2019-08-10,56.1,AAPL,technology
2019-07-10,56.77,AAPL,technology
2019-04-10,56.75,AAPL,technology
2019-03-10,55.2,AAPL,technology
2019-02-10,54.74,AAPL,technology
2019-01-10,56.15,AAPL,technology
2019-09-30,55.99,AAPL,technology
2019-09-27,54.7,AAPL,technology
2019-09-26,54.97,AAPL,technology
2019-09-25,55.26,AAPL,technology
2019-09-24,54.42,AAPL,technology
2019-09-23,54.68,AAPL,technology
2019-09-20,54.43,AAPL,technology
2019-09-19,55.24,AAPL,technology
2019-09-18,55.69,AAPL,technology
2019-09-17,55.17,AAPL,technology
2019-09-16,54.98,AAPL,technology
2019-09-13,54.69,AAPL,technology
2019-12-09,55.77,AAPL,technology
2019-11-09,55.9,AAPL,technology
2019-10-09,54.17,AAPL,technology
2019-09-09,53.54,AAPL,technology
2019-06-09,53.31,AAPL,technology
2019-05-09,53.32,AAPL,technology
2019-04-09,52.3,AAPL,technology
2019-03-09,51.42,AAPL,technology
2019-08-30,52.19,AAPL,technology
2019-08-29,52.25,AAPL,technology
2019-08-28,51.38,AAPL,technology
2019-08-27,51.04,AAPL,technology
2019-08-26,51.62,AAPL,technology
2019-08-23,50.66,AAPL,technology
2019-08-22,53.12,AAPL,technology
2019-08-21,53.16,AAPL,technology
2019-08-20,52.59,AAPL,technology
2019-08-19,52.59,AAPL,technology
2019-08-16,51.62,AAPL,technology
2019-08-15,50.44,AAPL,technology
2019-08-14,50.69,AAPL,technology
